# generated_at: 2026-05-15T12:15:02Z, dataset_version: v202605151210, source: internetinmyanmar.com/data
asn,isp_name,started_at,ended_at,duration_minutes,min_visibility_pct,resolved
AS137826,ASTCL-AS-AP AST SYSTEM TECHNOLOGY COMPANY LIMITED,2026-04-21T11:01:56Z,2026-04-21T11:31:42Z,29,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-21T11:01:57Z,2026-04-21T11:31:44Z,29,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-21T11:31:24Z,2026-04-21T20:01:22Z,509,0.093,True
AS132148,HTI-AS-AP HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,2026-04-21T12:01:34Z,2026-04-21T12:31:14Z,29,0.0,True
AS153790,AMCL-AS-AP ADS Myanmar Company Limited,2026-04-21T12:02:06Z,2026-04-21T12:31:37Z,29,0.0,True
AS149855,AS-AGBC AGB Communication Co.,2026-04-21T12:02:58Z,2026-04-21T12:32:14Z,29,0.0,True
AS141236,MCDC-AS-AP Mandalay City Development Committee,2026-04-21T12:03:32Z,2026-04-21T12:32:30Z,28,0.0,True
AS135111,AML-AS-AP Asia Mega Link,2026-04-21T12:03:44Z,2026-04-21T12:32:38Z,28,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-21T12:50:31Z,2026-04-21T12:55:04Z,4,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-21T13:02:39Z,2026-04-21T13:32:34Z,29,0.0,True
AS134976,MATL-AS-AP Myint & Associates Telecommunications Ltd,2026-04-21T13:02:44Z,2026-04-21T13:32:35Z,29,0.0,True
AS140617,TPTNET-AS-AP THAN PHYO THU MINING COMPANY LIMITED,2026-04-21T13:02:48Z,2026-04-21T13:32:36Z,29,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-21T13:03:15Z,2026-04-21T13:32:49Z,29,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-21T13:03:19Z,2026-04-21T13:32:50Z,29,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-21T13:03:39Z,2026-04-21T13:32:57Z,29,0.0,True
AS18399,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-21T13:04:06Z,2026-04-21T13:33:12Z,29,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-21T14:01:50Z,2026-04-21T14:31:48Z,29,0.0,True
AS137888,BCM-AS-AP Bee Connect Myanmar Co.,2026-04-21T14:02:19Z,2026-04-21T14:32:09Z,29,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-21T14:33:43Z,2026-04-21T15:03:00Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-21T14:45:24Z,2026-04-21T14:50:03Z,4,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-21T15:02:18Z,2026-04-21T15:32:28Z,30,0.0,True
AS142644,LINKFAST-AS-AP Link Fast Company Limited,2026-04-21T15:02:49Z,2026-04-21T15:32:48Z,29,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-21T15:03:32Z,2026-04-21T15:33:40Z,30,0.0,True
AS132100,MSN-AS-AP Myanmar Speed Net Co.,2026-04-21T15:31:08Z,2026-04-21T16:01:04Z,29,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-21T15:32:01Z,2026-04-21T16:01:56Z,29,0.0,True
AS131322,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-21T16:02:17Z,2026-04-21T16:31:58Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-21T16:15:10Z,2026-04-21T16:20:07Z,4,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-21T17:03:48Z,2026-04-21T17:33:59Z,30,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-04-21T17:31:38Z,2026-04-21T18:01:17Z,29,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-21T17:32:14Z,2026-04-21T18:01:29Z,29,0.0,True
AS132148,HTI-AS-AP HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,2026-04-21T18:01:22Z,2026-04-21T18:31:23Z,30,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-21T18:02:04Z,2026-04-21T18:31:48Z,29,0.0,True
AS154481,TACHILEIK1-AS-AP Tachileik Jade Dragon Company Limited,2026-04-21T18:02:52Z,2026-04-21T18:32:40Z,29,0.0,True
AS153998,MCBPCL-AS-AP Myanmar Citizens Bank Public Company Limited,2026-04-21T18:02:55Z,2026-04-21T18:32:43Z,29,0.0,True
AS151802,FSAS-AS-MM FIND SOLUTION AND SERVICES CO.,2026-04-21T18:31:58Z,2026-04-21T19:01:54Z,29,0.0,True
AS141236,MCDC-AS-AP Mandalay City Development Committee,2026-04-21T19:02:52Z,2026-04-21T19:32:33Z,29,0.0,True
AS132537,MLGCL-AS-AP LG,2026-04-21T19:02:59Z,2026-04-21T19:32:37Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-21T19:15:36Z,2026-04-21T19:20:04Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-21T19:45:23Z,2026-04-21T19:50:04Z,4,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-21T19:45:38Z,2026-04-21T19:50:04Z,4,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-21T19:55:19Z,2026-04-21T20:01:31Z,6,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-21T20:03:16Z,2026-04-21T20:33:06Z,29,0.0,True
AS134736,NMCL-AS-AP NTT MYANMAR CO.,2026-04-21T20:31:43Z,2026-04-21T21:02:13Z,30,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-21T20:32:59Z,2026-04-21T21:03:14Z,30,0.0,True
AS134976,MATL-AS-AP Myint & Associates Telecommunications Ltd,2026-04-21T20:33:21Z,2026-04-21T21:03:22Z,30,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-21T20:33:27Z,2026-04-21T21:03:23Z,29,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-21T20:34:00Z,2026-04-21T21:03:31Z,29,0.0,True
AS137424,ISMC-AS-AP Integral Solutions Myanmar Co.,2026-04-21T21:02:44Z,2026-04-21T21:32:16Z,29,0.0,True
AS139704,AS-AGBC AGB Communication Co.,2026-04-21T21:33:39Z,2026-04-21T22:03:37Z,29,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-21T21:33:57Z,2026-04-21T22:03:42Z,29,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-21T22:02:19Z,2026-04-21T22:32:28Z,30,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-21T22:03:05Z,2026-04-21T22:33:00Z,29,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-21T22:03:22Z,2026-04-21T22:33:03Z,29,0.0,True
AS132100,MSN-AS-AP Myanmar Speed Net Co.,2026-04-21T23:01:24Z,2026-04-21T23:31:01Z,29,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-21T23:02:25Z,2026-04-21T23:32:17Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-21T23:10:32Z,2026-04-21T23:15:08Z,4,0.0,True
AS150285,LMHCC-AS-AP Long Mao Home Center Co.ltd.,2026-04-21T23:32:39Z,2026-04-22T00:02:28Z,29,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-21T23:32:57Z,2026-04-22T00:02:33Z,29,0.0,True
AS136919,FACE24COLTD-AS-AP FACE24 Co.,2026-04-22T00:02:11Z,2026-04-22T00:31:59Z,29,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-22T01:03:19Z,2026-04-22T01:33:56Z,30,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-04-22T01:31:59Z,2026-04-22T02:01:36Z,29,0.0,True
AS134840,MCCL-AS-AP Myanmar Country Co.,2026-04-22T02:32:27Z,2026-04-22T03:02:05Z,29,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-22T02:33:48Z,2026-04-22T03:02:52Z,29,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-22T02:34:19Z,2026-04-22T03:03:43Z,29,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-22T02:34:39Z,2026-04-22T03:04:00Z,29,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-22T03:02:03Z,2026-04-22T03:31:47Z,29,0.0,True
AS136613,AYEYARWADYBANK-AS-AP Ayeyarwady Bank,2026-04-22T03:03:30Z,2026-04-22T03:34:08Z,30,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-22T03:32:42Z,2026-04-22T04:02:35Z,29,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-22T03:33:43Z,2026-04-22T04:03:05Z,29,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-22T03:34:27Z,2026-04-22T04:03:37Z,29,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-22T03:34:49Z,2026-04-22T04:03:42Z,28,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-22T04:03:28Z,2026-04-22T04:34:45Z,31,0.0,True
AS152140,YSOMCL-AS-AP YAM Success of Myanmar Co.,2026-04-22T04:32:31Z,2026-04-22T05:02:03Z,29,0.0,True
AS150159,BDCL-AS-AP BRAINWAVE DATA COMPANY LIMITED,2026-04-22T04:33:00Z,2026-04-22T05:02:12Z,29,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-22T04:33:41Z,2026-04-22T05:02:31Z,28,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-22T04:35:25Z,2026-04-22T05:04:17Z,28,0.0,True
AS135149,MTGCL-AS-AP Myanmar Technology Gateway Co.,2026-04-22T04:35:43Z,2026-04-22T05:04:35Z,28,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-22T05:03:45Z,2026-04-22T05:34:12Z,30,0.0,True
AS138158,SPAL-AS-AP Serge Pun & Associate Myanmar Ltd.,2026-04-22T05:04:08Z,2026-04-22T05:34:18Z,30,0.0,True
AS149487,MCLOCCL-AS-AP MOC COMPANY LIMITED,2026-04-22T05:04:41Z,2026-04-22T05:34:49Z,30,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-22T05:31:48Z,2026-04-22T11:31:18Z,359,0.456,True
AS150721,ANCL-AS-AP ARAKHA NET,2026-04-22T05:32:40Z,2026-04-22T06:02:42Z,30,0.0,True
AS135405,TMHTTWTL-AS-AP WELINK,2026-04-22T05:33:02Z,2026-04-22T06:02:49Z,29,0.0,True
AS133384,GTCL-AS-AP Global Technology Co.,2026-04-22T05:33:17Z,2026-04-22T06:03:09Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-22T05:45:21Z,2026-04-22T05:50:04Z,4,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-22T06:02:02Z,2026-04-22T06:31:33Z,29,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-22T06:03:56Z,2026-04-22T06:33:23Z,29,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-22T06:04:23Z,2026-04-22T06:33:37Z,29,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-22T06:04:56Z,2026-04-22T06:33:46Z,28,0.0,True
AS136229,TCLC-AS-AP Treasure Chindwin Land Co.,2026-04-22T06:31:49Z,2026-04-22T07:02:35Z,30,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-22T07:02:33Z,2026-04-22T07:31:45Z,29,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-04-22T07:02:56Z,2026-04-22T07:32:05Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-22T07:40:38Z,2026-04-22T07:45:06Z,4,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-22T08:03:04Z,2026-04-22T08:33:37Z,30,0.0,True
AS153044,MSCNC-AS-AP MYANMAR SKY CITY NETWORK COMMUNICATION Co.,2026-04-22T08:04:40Z,2026-04-22T08:34:52Z,30,0.0,True
AS134739,AGBC-AS-AP AGB Communication Co.,2026-04-22T08:32:25Z,2026-04-22T09:02:41Z,30,0.0,True
AS151342,EBECL-AS-AP East Boy Engineering Company Limited,2026-04-22T08:34:11Z,2026-04-22T09:04:31Z,30,0.0,True
AS135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.,2026-04-22T09:02:58Z,2026-04-22T09:31:40Z,28,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-22T09:03:45Z,2026-04-22T09:31:55Z,28,0.0,True
AS151341,THENEXTSUCCESS-AS-AP The Next Success,2026-04-22T09:04:29Z,2026-04-22T09:32:34Z,28,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-22T09:33:48Z,2026-04-22T10:03:26Z,29,0.0,True
AS137891,BETHEFIRST-AS-AP Be The First,2026-04-22T10:01:59Z,2026-04-22T10:31:42Z,29,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-22T10:02:24Z,2026-04-22T10:31:52Z,29,0.0,True
AS140091,SHWE-AS-AP SHWE MAHAR MAE KHONG INDUSTRIAL COMPANY LIMITED,2026-04-22T11:03:09Z,2026-04-22T11:32:18Z,29,0.0,True
AS150812,MFGCL-AS-AP Myanmar Fortune Global Company Limited,2026-04-22T12:02:43Z,2026-04-22T12:32:24Z,29,0.0,True
AS140617,TPTNET-AS-AP THAN PHYO THU MINING COMPANY LIMITED,2026-04-22T12:03:09Z,2026-04-22T12:32:34Z,29,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-22T12:03:29Z,2026-04-22T12:32:39Z,29,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-04-22T12:31:40Z,2026-04-22T13:01:34Z,29,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-22T13:03:00Z,2026-04-22T13:33:11Z,30,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-22T13:04:18Z,2026-04-22T13:33:54Z,29,0.0,True
AS134840,MCCL-AS-AP Myanmar Country Co.,2026-04-22T13:32:44Z,2026-04-22T14:01:32Z,28,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-22T14:02:24Z,2026-04-22T14:32:15Z,29,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-22T14:32:20Z,2026-04-22T15:02:26Z,30,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-22T15:45:08Z,2026-04-22T15:50:04Z,4,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-22T17:03:01Z,2026-04-22T17:33:12Z,30,0.0,True
AS138158,SPAL-AS-AP Serge Pun & Associate Myanmar Ltd.,2026-04-22T17:03:20Z,2026-04-22T17:33:44Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-22T17:25:31Z,2026-04-22T17:31:26Z,5,0.0,True
AS154481,TACHILEIK1-AS-AP Tachileik Jade Dragon Company Limited,2026-04-22T17:33:11Z,2026-04-22T18:03:26Z,30,0.0,True
AS153790,AMCL-AS-AP ADS Myanmar Company Limited,2026-04-22T18:02:19Z,2026-04-22T18:31:50Z,29,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-22T18:32:26Z,2026-04-22T19:02:53Z,30,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-04-22T19:01:35Z,2026-04-22T19:31:18Z,29,0.0,True
AS137891,BETHEFIRST-AS-AP Be The First,2026-04-22T19:32:05Z,2026-04-22T20:02:10Z,30,0.0,True
AS142644,LINKFAST-AS-AP Link Fast Company Limited,2026-04-22T19:32:49Z,2026-04-22T20:03:02Z,30,0.0,True
AS136617,FTCL-AS-AP Fortune Telecom Company Limited,2026-04-22T20:32:46Z,2026-04-22T21:03:32Z,30,0.0,True
AS134739,AGBC-AS-AP AGB Communication Co.,2026-04-22T21:01:35Z,2026-04-22T21:31:32Z,29,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-22T21:03:07Z,2026-04-22T21:32:29Z,29,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-22T21:32:26Z,2026-04-22T22:02:03Z,29,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-04-22T23:01:58Z,2026-04-22T23:31:56Z,29,0.0,True
AS139058,TACHILEIKNET-AS-AP TCL Net,2026-04-22T23:02:06Z,2026-04-22T23:31:58Z,29,0.0,True
AS139719,YARCHANG-AS-AP Yar Chang Company Limited,2026-04-23T00:03:06Z,2026-04-23T00:32:31Z,29,0.0,True
AS136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,2026-04-23T01:01:26Z,2026-04-23T01:31:13Z,29,0.0,True
AS150285,LMHCC-AS-AP Long Mao Home Center Co.ltd.,2026-04-23T01:02:34Z,2026-04-23T01:31:58Z,29,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-04-23T01:32:57Z,2026-04-23T02:02:39Z,29,0.0,True
AS149487,MCLOCCL-AS-AP MOC COMPANY LIMITED,2026-04-23T01:33:26Z,2026-04-23T02:03:01Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T03:15:04Z,2026-04-23T03:20:04Z,4,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-23T03:15:05Z,2026-04-23T03:20:09Z,5,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T03:15:06Z,2026-04-23T03:20:09Z,5,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T03:15:06Z,2026-04-23T03:20:09Z,5,0.0,True
AS132100,MSN-AS-AP Myanmar Speed Net Co.,2026-04-23T03:30:46Z,2026-04-23T04:31:03Z,60,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-23T03:30:46Z,2026-04-23T04:31:04Z,60,0.0,True
AS136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,2026-04-23T03:30:47Z,2026-04-23T04:31:05Z,60,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-23T03:30:47Z,2026-04-23T04:31:06Z,60,0.0,True
AS136229,TCLC-AS-AP Treasure Chindwin Land Co.,2026-04-23T03:30:47Z,2026-04-23T04:31:07Z,60,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-04-23T03:30:48Z,2026-04-23T04:31:08Z,60,0.0,True
AS139822,GNE-AS-MM GNE Company Limited,2026-04-23T03:30:48Z,2026-04-23T04:31:08Z,60,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-23T03:30:48Z,2026-04-23T04:31:09Z,60,0.0,True
AS132148,HTI-AS-AP HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,2026-04-23T03:30:49Z,2026-04-23T04:31:10Z,60,0.0,True
AS151606,MSPACL-AS-AP MYANMAR SHWE PYI AYE COMPANY LIMITED,2026-04-23T03:30:49Z,2026-04-23T04:31:11Z,60,0.0,True
AS134714,ETPCL-AS-AP Elite Telecom Public Company Limited,2026-04-23T03:30:49Z,2026-04-23T04:31:12Z,60,0.0,True
AS152634,WCCCOMPANYLIMITED-AS-AP Goal Link ISP,2026-04-23T03:30:50Z,2026-04-23T04:31:12Z,60,0.0,True
AS136255,TIMCL-AS-AP Telecom International Myanmar Co.,2026-04-23T03:30:50Z,2026-04-23T04:31:13Z,60,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-23T03:30:50Z,2026-04-23T03:35:04Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-23T03:30:51Z,2026-04-23T03:35:05Z,4,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-23T03:30:52Z,2026-04-23T04:31:14Z,60,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-23T03:30:52Z,2026-04-23T04:31:15Z,60,0.0,True
AS152140,YSOMCL-AS-AP YAM Success of Myanmar Co.,2026-04-23T03:30:52Z,2026-04-23T04:31:16Z,60,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-04-23T03:30:53Z,2026-04-23T04:31:17Z,60,0.0,True
AS134736,NMCL-AS-AP NTT MYANMAR CO.,2026-04-23T03:30:53Z,2026-04-23T04:31:18Z,60,0.0,True
AS134739,AGBC-AS-AP AGB Communication Co.,2026-04-23T03:30:54Z,2026-04-23T04:31:20Z,60,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-23T03:30:54Z,2026-04-23T04:31:20Z,60,0.0,True
AS137826,ASTCL-AS-AP AST SYSTEM TECHNOLOGY COMPANY LIMITED,2026-04-23T03:30:54Z,2026-04-23T04:31:21Z,60,0.0,True
AS135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.,2026-04-23T03:30:55Z,2026-04-23T04:31:22Z,60,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-23T03:30:55Z,2026-04-23T04:31:23Z,60,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-23T03:30:55Z,2026-04-23T04:31:24Z,60,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-23T03:30:56Z,2026-04-23T04:31:25Z,60,0.0,True
AS150159,BDCL-AS-AP BRAINWAVE DATA COMPANY LIMITED,2026-04-23T03:30:56Z,2026-04-23T04:31:26Z,60,0.0,True
AS149660,HSCL-AS-AP Horizon Sources Company Limited,2026-04-23T03:30:56Z,2026-04-23T04:31:26Z,60,0.0,True
AS137888,BCM-AS-AP Bee Connect Myanmar Co.,2026-04-23T03:30:57Z,2026-04-23T04:31:27Z,60,0.0,True
AS137891,BETHEFIRST-AS-AP Be The First,2026-04-23T03:30:57Z,2026-04-23T04:31:28Z,60,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-23T03:30:57Z,2026-04-23T04:31:29Z,60,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-23T03:30:58Z,2026-04-23T04:31:30Z,60,0.0,True
AS153777,MMC-AS-AP Mandalar Mandalay Company Limited,2026-04-23T03:30:58Z,2026-04-23T04:31:30Z,60,0.0,True
AS134840,MCCL-AS-AP Myanmar Country Co.,2026-04-23T03:30:58Z,2026-04-23T04:31:32Z,60,0.0,True
AS153790,AMCL-AS-AP ADS Myanmar Company Limited,2026-04-23T03:30:59Z,2026-04-23T04:31:33Z,60,0.0,True
AS150721,ANCL-AS-AP ARAKHA NET,2026-04-23T03:30:59Z,2026-04-23T04:31:33Z,60,0.0,True
AS135371,FORTUNEINTERNATIONAL-AS-AP Fortune Broadband,2026-04-23T03:30:59Z,2026-04-23T04:31:35Z,60,0.0,True
AS137424,ISMC-AS-AP Integral Solutions Myanmar Co.,2026-04-23T03:31:00Z,2026-04-23T04:31:35Z,60,0.0,True
AS136919,FACE24COLTD-AS-AP FACE24 Co.,2026-04-23T03:31:00Z,2026-04-23T04:31:36Z,60,0.0,True
AS137431,RPCL-AS-AP ZORRO RITZ PUBLIC COMPANY LIMITED,2026-04-23T03:31:00Z,2026-04-23T04:31:37Z,60,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-23T03:31:01Z,2026-04-23T04:31:38Z,60,0.0,True
AS137955,MMIX-AS-AP Myanmar Internet Exchange,2026-04-23T03:31:01Z,2026-04-23T04:31:39Z,60,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-23T03:31:01Z,2026-04-23T04:31:39Z,60,0.0,True
AS135405,TMHTTWTL-AS-AP WELINK,2026-04-23T03:31:02Z,2026-04-23T04:31:41Z,60,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-23T03:31:02Z,2026-04-23T04:31:42Z,60,0.0,True
AS136442,OCEANWAVE-AS-AP Ocean Wave Communication Co.,2026-04-23T03:31:03Z,2026-04-23T04:31:43Z,60,0.0,True
AS151802,FSAS-AS-MM FIND SOLUTION AND SERVICES CO.,2026-04-23T03:31:03Z,2026-04-23T04:31:44Z,60,0.0,True
AS131322,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-23T03:31:03Z,2026-04-23T04:31:45Z,60,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-23T03:31:04Z,2026-04-23T04:31:46Z,60,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-23T03:31:04Z,2026-04-23T04:31:47Z,60,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-23T03:31:04Z,2026-04-23T03:35:05Z,4,0.0,True
AS133384,GTCL-AS-AP Global Technology Co.,2026-04-23T03:31:05Z,2026-04-23T04:31:49Z,60,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-23T03:31:05Z,2026-04-23T04:31:51Z,60,0.0,True
AS135433,CGCL-AS-AP Connect Gateway Company Limited,2026-04-23T03:31:06Z,2026-04-23T04:31:52Z,60,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-23T03:31:06Z,2026-04-23T04:31:53Z,60,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-23T03:31:06Z,2026-04-23T04:31:53Z,60,0.0,True
AS150285,LMHCC-AS-AP Long Mao Home Center Co.ltd.,2026-04-23T03:31:07Z,2026-04-23T04:31:54Z,60,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-23T03:31:07Z,2026-04-23T04:31:55Z,60,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-23T03:31:07Z,2026-04-23T04:31:56Z,60,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-23T03:31:08Z,2026-04-23T04:31:57Z,60,0.0,True
AS151826,FASTSPEED-AS-AP Fast Speed,2026-04-23T03:31:08Z,2026-04-23T04:31:58Z,60,0.0,True
AS150297,GMBECL-AS-AP Golden Myanmar Business Exchange Co. Ltd,2026-04-23T03:31:08Z,2026-04-23T04:31:59Z,60,0.0,True
